Fecha,Serial,energia
2017+AC0-07+AC0-01 00:00:00 +AC0-0600,121523006958,959
2017+AC0-07+AC0-02 00:00:00 +AC0-0600,121523006958,542
2017+AC0-07+AC0-03 00:00:00 +AC0-0600,121523006958,1355
2017+AC0-07+AC0-04 00:00:00 +AC0-0600,121523006958,893
2017+AC0-07+AC0-05 00:00:00 +AC0-0600,121523006958,900
2017+AC0-07+AC0-06 00:00:00 +AC0-0600,121523006958,1588
2017+AC0-07+AC0-07 00:00:00 +AC0-0600,121523006958,1025
2017+AC0-07+AC0-08 00:00:00 +AC0-0600,121523006958,1263
2017+AC0-07+AC0-09 00:00:00 +AC0-0600,121523006958,642
2017+AC0-07+AC0-10 00:00:00 +AC0-0600,121523006958,783
2017+AC0-07+AC0-11 00:00:00 +AC0-0600,121523006958,847
2017+AC0-07+AC0-12 00:00:00 +AC0-0600,121523006958,834
2017+AC0-07+AC0-13 00:00:00 +AC0-0600,121523006958,1092
2017+AC0-07+AC0-14 00:00:00 +AC0-0600,121523006958,1268
2017+AC0-07+AC0-15 00:00:00 +AC0-0600,121523006958,1453
2017+AC0-07+AC0-16 00:00:00 +AC0-0600,121523006958,1468
2017+AC0-07+AC0-17 00:00:00 +AC0-0600,121523006958,1271
2017+AC0-07+AC0-18 00:00:00 +AC0-0600,121523006958,1001
2017+AC0-07+AC0-19 00:00:00 +AC0-0600,121523006958,761
2017+AC0-07+AC0-20 00:00:00 +AC0-0600,121523006958,1396
2017+AC0-07+AC0-21 00:00:00 +AC0-0600,121523006958,1226
2017+AC0-07+AC0-22 00:00:00 +AC0-0600,121523006958,1496
2017+AC0-07+AC0-23 00:00:00 +AC0-0600,121523006958,1171
2017+AC0-07+AC0-24 00:00:00 +AC0-0600,121523006958,1007
2017+AC0-07+AC0-25 00:00:00 +AC0-0600,121523006958,700
2017+AC0-07+AC0-26 00:00:00 +AC0-0600,121523006958,813
2017+AC0-07+AC0-27 00:00:00 +AC0-0600,121523006958,1303
2017+AC0-07+AC0-28 00:00:00 +AC0-0600,121523006958,969
2017+AC0-07+AC0-29 00:00:00 +AC0-0600,121523006958,1160
2017+AC0-07+AC0-30 00:00:00 +AC0-0600,121523006958,1230
2017+AC0-07+AC0-31 00:00:00 +AC0-0600,121523006958,955
2017+AC0-08+AC0-01 00:00:00 +AC0-0600,121523006958,1141
2017+AC0-08+AC0-02 00:00:00 +AC0-0600,121523006958,1528
2017+AC0-08+AC0-03 00:00:00 +AC0-0600,121523006958,1471
2017+AC0-08+AC0-04 00:00:00 +AC0-0600,121523006958,1506
2017+AC0-08+AC0-05 00:00:00 +AC0-0600,121523006958,1282
2017+AC0-08+AC0-06 00:00:00 +AC0-0600,121523006958,1057
2017+AC0-08+AC0-07 00:00:00 +AC0-0600,121523006958,1355
2017+AC0-08+AC0-08 00:00:00 +AC0-0600,121523006958,1118
2017+AC0-08+AC0-09 00:00:00 +AC0-0600,121523006958,838
2017+AC0-08+AC0-10 00:00:00 +AC0-0600,121523006958,1002
2017+AC0-08+AC0-11 00:00:00 +AC0-0600,121523006958,1223
2017+AC0-08+AC0-12 00:00:00 +AC0-0600,121523006958,1084
2017+AC0-08+AC0-13 00:00:00 +AC0-0600,121523006958,1081
2017+AC0-08+AC0-14 00:00:00 +AC0-0600,121523006958,1398
2017+AC0-08+AC0-15 00:00:00 +AC0-0600,121523006958,1379
2017+AC0-08+AC0-16 00:00:00 +AC0-0600,121523006958,1065
2017+AC0-08+AC0-17 00:00:00 +AC0-0600,121523006958,1126
2017+AC0-08+AC0-18 00:00:00 +AC0-0600,121523006958,1239
2017+AC0-08+AC0-19 00:00:00 +AC0-0600,121523006958,1107
2017+AC0-08+AC0-20 00:00:00 +AC0-0600,121523006958,1272
2017+AC0-08+AC0-21 00:00:00 +AC0-0600,121523006958,1262
2017+AC0-08+AC0-22 00:00:00 +AC0-0600,121523006958,1560
2017+AC0-08+AC0-23 00:00:00 +AC0-0600,121523006958,1205
2017+AC0-08+AC0-24 00:00:00 +AC0-0600,121523006958,721
2017+AC0-08+AC0-25 00:00:00 +AC0-0600,121523006958,774
2017+AC0-08+AC0-26 00:00:00 +AC0-0600,121523006958,1343
2017+AC0-08+AC0-27 00:00:00 +AC0-0600,121523006958,1313
2017+AC0-08+AC0-28 00:00:00 +AC0-0600,121523006958,1361
2017+AC0-08+AC0-29 00:00:00 +AC0-0600,121523006958,1114
2017+AC0-08+AC0-30 00:00:00 +AC0-0600,121523006958,1570
2017+AC0-08+AC0-31 00:00:00 +AC0-0600,121523006958,982
2017+AC0-09+AC0-01 00:00:00 +AC0-0600,121523006958,1480
2017+AC0-09+AC0-02 00:00:00 +AC0-0600,121523006958,1341
2017+AC0-09+AC0-03 00:00:00 +AC0-0600,121523006958,1249
2017+AC0-09+AC0-04 00:00:00 +AC0-0600,121523006958,1249
2017+AC0-09+AC0-05 00:00:00 +AC0-0600,121523006958,1177
2017+AC0-09+AC0-06 00:00:00 +AC0-0600,121523006958,1484
2017+AC0-09+AC0-07 00:00:00 +AC0-0600,121523006958,1223
2017+AC0-09+AC0-08 00:00:00 +AC0-0600,121523006958,1104
2017+AC0-09+AC0-09 00:00:00 +AC0-0600,121523006958,792
2017+AC0-09+AC0-10 00:00:00 +AC0-0600,121523006958,511
2017+AC0-09+AC0-11 00:00:00 +AC0-0600,121523006958,772
2017+AC0-09+AC0-12 00:00:00 +AC0-0600,121523006958,1318
2017+AC0-09+AC0-13 00:00:00 +AC0-0600,121523006958,1391
2017+AC0-09+AC0-14 00:00:00 +AC0-0600,121523006958,1179
2017+AC0-09+AC0-15 00:00:00 +AC0-0600,121523006958,1164
2017+AC0-09+AC0-16 00:00:00 +AC0-0600,121523006958,1335
2017+AC0-09+AC0-17 00:00:00 +AC0-0600,121523006958,1030
2017+AC0-09+AC0-18 00:00:00 +AC0-0600,121523006958,761
2017+AC0-09+AC0-19 00:00:00 +AC0-0600,121523006958,828
2017+AC0-09+AC0-20 00:00:00 +AC0-0600,121523006958,962
2017+AC0-09+AC0-21 00:00:00 +AC0-0600,121523006958,1032
2017+AC0-09+AC0-22 00:00:00 +AC0-0600,121523006958,814
2017+AC0-09+AC0-23 00:00:00 +AC0-0600,121523006958,1106
2017+AC0-09+AC0-24 00:00:00 +AC0-0600,121523006958,757
2017+AC0-09+AC0-25 00:00:00 +AC0-0600,121523006958,1106
2017+AC0-09+AC0-26 00:00:00 +AC0-0600,121523006958,816
2017+AC0-09+AC0-27 00:00:00 +AC0-0600,121523006958,765
2017+AC0-09+AC0-28 00:00:00 +AC0-0600,121523006958,1122
2017+AC0-09+AC0-29 00:00:00 +AC0-0600,121523006958,1037
2017+AC0-09+AC0-30 00:00:00 +AC0-0600,121523006958,866
2017+AC0-10+AC0-01 00:00:00 +AC0-0600,121523006958,1003
2017+AC0-10+AC0-02 00:00:00 +AC0-0600,121523006958,928
2017+AC0-10+AC0-03 00:00:00 +AC0-0600,121523006958,580
2017+AC0-10+AC0-04 00:00:00 +AC0-0600,121523006958,763
2017+AC0-10+AC0-05 00:00:00 +AC0-0600,121523006958,524
2017+AC0-10+AC0-06 00:00:00 +AC0-0600,121523006958,1135
2017+AC0-10+AC0-07 00:00:00 +AC0-0600,121523006958,1378
2017+AC0-10+AC0-08 00:00:00 +AC0-0600,121523006958,1155
2017+AC0-03+AC0-22 00:00:00 +AC0-0600,121523008449,0
2017+AC0-03+AC0-23 00:00:00 +AC0-0600,121523008449,0
2017+AC0-03+AC0-24 00:00:00 +AC0-0600,121523008449,1393
2017+AC0-03+AC0-25 00:00:00 +AC0-0600,121523008449,1393
2017+AC0-03+AC0-26 00:00:00 +AC0-0600,121523008449,1393
2017+AC0-03+AC0-27 00:00:00 +AC0-0600,121523008449,1393
2017+AC0-03+AC0-28 00:00:00 +AC0-0600,121523008449,1401
2017+AC0-03+AC0-29 00:00:00 +AC0-0600,121523008449,1401
2017+AC0-03+AC0-30 00:00:00 +AC0-0600,121523008449,1401
2017+AC0-03+AC0-31 00:00:00 +AC0-0600,121523008449,1401
2017+AC0-04+AC0-01 00:00:00 +AC0-0600,121523008449,1401
2017+AC0-04+AC0-02 00:00:00 +AC0-0600,121523008449,1401
2017+AC0-04+AC0-03 00:00:00 +AC0-0600,121523008449,1517
2017+AC0-04+AC0-04 00:00:00 +AC0-0600,121523008449,1484
2017+AC0-04+AC0-05 00:00:00 +AC0-0600,121523008449,995
2017+AC0-04+AC0-06 00:00:00 +AC0-0600,121523008449,1231
2017+AC0-04+AC0-07 00:00:00 +AC0-0600,121523008449,1086
2017+AC0-04+AC0-08 00:00:00 +AC0-0600,121523008449,855
2017+AC0-04+AC0-09 00:00:00 +AC0-0600,121523008449,1448
2017+AC0-04+AC0-10 00:00:00 +AC0-0600,121523008449,1628
2017+AC0-04+AC0-11 00:00:00 +AC0-0600,121523008449,1711
2017+AC0-04+AC0-12 00:00:00 +AC0-0600,121523008449,1696
2017+AC0-04+AC0-13 00:00:00 +AC0-0600,121523008449,1722
2017+AC0-04+AC0-14 00:00:00 +AC0-0600,121523008449,1210
2017+AC0-04+AC0-15 00:00:00 +AC0-0600,121523008449,1649
2017+AC0-04+AC0-16 00:00:00 +AC0-0600,121523008449,1354
2017+AC0-04+AC0-17 00:00:00 +AC0-0600,121523008449,991
2017+AC0-04+AC0-18 00:00:00 +AC0-0600,121523008449,1319
2017+AC0-04+AC0-19 00:00:00 +AC0-0600,121523008449,894
2017+AC0-04+AC0-20 00:00:00 +AC0-0600,121523008449,971
2017+AC0-04+AC0-21 00:00:00 +AC0-0600,121523008449,1303
2017+AC0-04+AC0-22 00:00:00 +AC0-0600,121523008449,1287
2017+AC0-04+AC0-23 00:00:00 +AC0-0600,121523008449,1361
2017+AC0-04+AC0-24 00:00:00 +AC0-0600,121523008449,1494
2017+AC0-04+AC0-25 00:00:00 +AC0-0600,121523008449,1399
2017+AC0-04+AC0-26 00:00:00 +AC0-0600,121523008449,1110
2017+AC0-04+AC0-27 00:00:00 +AC0-0600,121523008449,1363
2017+AC0-04+AC0-28 00:00:00 +AC0-0600,121523008449,1350
2017+AC0-04+AC0-29 00:00:00 +AC0-0600,121523008449,1475
2017+AC0-04+AC0-30 00:00:00 +AC0-0600,121523008449,1293
2017+AC0-05+AC0-01 00:00:00 +AC0-0600,121523008449,1395
2017+AC0-05+AC0-02 00:00:00 +AC0-0600,121523008449,884
2017+AC0-05+AC0-03 00:00:00 +AC0-0600,121523008449,1275
2017+AC0-05+AC0-04 00:00:00 +AC0-0600,121523008449,1112
2017+AC0-05+AC0-05 00:00:00 +AC0-0600,121523008449,1047
2017+AC0-05+AC0-06 00:00:00 +AC0-0600,121523008449,1080
2017+AC0-05+AC0-07 00:00:00 +AC0-0600,121523008449,1177
2017+AC0-05+AC0-08 00:00:00 +AC0-0600,121523008449,1320
2017+AC0-05+AC0-09 00:00:00 +AC0-0600,121523008449,926
2017+AC0-05+AC0-10 00:00:00 +AC0-0600,121523008449,1226
2017+AC0-05+AC0-11 00:00:00 +AC0-0600,121523008449,768
2017+AC0-05+AC0-12 00:00:00 +AC0-0600,121523008449,712
2017+AC0-05+AC0-13 00:00:00 +AC0-0600,121523008449,950
2017+AC0-05+AC0-14 00:00:00 +AC0-0600,121523008449,979
2017+AC0-05+AC0-15 00:00:00 +AC0-0600,121523008449,1066
2017+AC0-05+AC0-16 00:00:00 +AC0-0600,121523008449,688
2017+AC0-05+AC0-17 00:00:00 +AC0-0600,121523008449,936
2017+AC0-05+AC0-18 00:00:00 +AC0-0600,121523008449,1326
2017+AC0-05+AC0-19 00:00:00 +AC0-0600,121523008449,1119
2017+AC0-05+AC0-20 00:00:00 +AC0-0600,121523008449,1328
2017+AC0-05+AC0-21 00:00:00 +AC0-0600,121523008449,579
2017+AC0-05+AC0-22 00:00:00 +AC0-0600,121523008449,872
2017+AC0-05+AC0-23 00:00:00 +AC0-0600,121523008449,1435
2017+AC0-05+AC0-24 00:00:00 +AC0-0600,121523008449,1269
2017+AC0-05+AC0-25 00:00:00 +AC0-0600,121523008449,1311
2017+AC0-05+AC0-26 00:00:00 +AC0-0600,121523008449,744
2017+AC0-05+AC0-27 00:00:00 +AC0-0600,121523008449,1377
2017+AC0-05+AC0-28 00:00:00 +AC0-0600,121523008449,958
2017+AC0-05+AC0-29 00:00:00 +AC0-0600,121523008449,953
2017+AC0-05+AC0-30 00:00:00 +AC0-0600,121523008449,912
2017+AC0-05+AC0-31 00:00:00 +AC0-0600,121523008449,1243
2017+AC0-06+AC0-01 00:00:00 +AC0-0600,121523008449,1220
2017+AC0-06+AC0-02 00:00:00 +AC0-0600,121523008449,1166
2017+AC0-06+AC0-03 00:00:00 +AC0-0600,121523008449,784
2017+AC0-06+AC0-04 00:00:00 +AC0-0600,121523008449,1204
2017+AC0-06+AC0-05 00:00:00 +AC0-0600,121523008449,1195
2017+AC0-06+AC0-06 00:00:00 +AC0-0600,121523008449,1335
2017+AC0-06+AC0-07 00:00:00 +AC0-0600,121523008449,596
2017+AC0-06+AC0-08 00:00:00 +AC0-0600,121523008449,1020
2017+AC0-06+AC0-09 00:00:00 +AC0-0600,121523008449,1203
2017+AC0-06+AC0-10 00:00:00 +AC0-0600,121523008449,980
2017+AC0-06+AC0-11 00:00:00 +AC0-0600,121523008449,544
2017+AC0-06+AC0-12 00:00:00 +AC0-0600,121523008449,1103
2017+AC0-06+AC0-13 00:00:00 +AC0-0600,121523008449,616
2017+AC0-06+AC0-14 00:00:00 +AC0-0600,121523008449,986
2017+AC0-06+AC0-15 00:00:00 +AC0-0600,121523008449,755
2017+AC0-06+AC0-16 00:00:00 +AC0-0600,121523008449,1130
2017+AC0-06+AC0-17 00:00:00 +AC0-0600,121523008449,1144
2017+AC0-06+AC0-18 00:00:00 +AC0-0600,121523008449,971
2017+AC0-06+AC0-19 00:00:00 +AC0-0600,121523008449,1064
2017+AC0-06+AC0-20 00:00:00 +AC0-0600,121523008449,1073
2017+AC0-06+AC0-21 00:00:00 +AC0-0600,121523008449,834
2017+AC0-06+AC0-22 00:00:00 +AC0-0600,121523008449,749
2017+AC0-06+AC0-23 00:00:00 +AC0-0600,121523008449,1532
2017+AC0-06+AC0-24 00:00:00 +AC0-0600,121523008449,1076
2017+AC0-06+AC0-25 00:00:00 +AC0-0600,121523008449,1547
2017+AC0-06+AC0-26 00:00:00 +AC0-0600,121523008449,772
2017+AC0-06+AC0-27 00:00:00 +AC0-0600,121523008449,1013
2017+AC0-06+AC0-28 00:00:00 +AC0-0600,121523008449,1121
2017+AC0-06+AC0-29 00:00:00 +AC0-0600,121523008449,835
2017+AC0-06+AC0-30 00:00:00 +AC0-0600,121523008449,1289
2017+AC0-07+AC0-01 00:00:00 +AC0-0600,121523008449,946
2017+AC0-07+AC0-02 00:00:00 +AC0-0600,121523008449,527
2017+AC0-07+AC0-03 00:00:00 +AC0-0600,121523008449,1313
2017+AC0-07+AC0-04 00:00:00 +AC0-0600,121523008449,887
2017+AC0-07+AC0-05 00:00:00 +AC0-0600,121523008449,900
2017+AC0-07+AC0-06 00:00:00 +AC0-0600,121523008449,1528
2017+AC0-07+AC0-07 00:00:00 +AC0-0600,121523008449,996
2017+AC0-07+AC0-08 00:00:00 +AC0-0600,121523008449,1240
2017+AC0-07+AC0-09 00:00:00 +AC0-0600,121523008449,658
2017+AC0-07+AC0-10 00:00:00 +AC0-0600,121523008449,782
2017+AC0-07+AC0-11 00:00:00 +AC0-0600,121523008449,841
2017+AC0-07+AC0-12 00:00:00 +AC0-0600,121523008449,813
2017+AC0-07+AC0-13 00:00:00 +AC0-0600,121523008449,1076
2017+AC0-07+AC0-14 00:00:00 +AC0-0600,121523008449,1226
2017+AC0-07+AC0-15 00:00:00 +AC0-0600,121523008449,1407
2017+AC0-07+AC0-16 00:00:00 +AC0-0600,121523008449,1411
2017+AC0-07+AC0-17 00:00:00 +AC0-0600,121523008449,1235
2017+AC0-07+AC0-18 00:00:00 +AC0-0600,121523008449,992
2017+AC0-07+AC0-19 00:00:00 +AC0-0600,121523008449,756
2017+AC0-07+AC0-20 00:00:00 +AC0-0600,121523008449,1362
2017+AC0-07+AC0-21 00:00:00 +AC0-0600,121523008449,1223
2017+AC0-07+AC0-22 00:00:00 +AC0-0600,121523008449,1442
2017+AC0-07+AC0-23 00:00:00 +AC0-0600,121523008449,1170
2017+AC0-07+AC0-24 00:00:00 +AC0-0600,121523008449,1002
2017+AC0-07+AC0-25 00:00:00 +AC0-0600,121523008449,693
2017+AC0-07+AC0-26 00:00:00 +AC0-0600,121523008449,822
2017+AC0-07+AC0-27 00:00:00 +AC0-0600,121523008449,1316
2017+AC0-07+AC0-28 00:00:00 +AC0-0600,121523008449,966
2017+AC0-07+AC0-29 00:00:00 +AC0-0600,121523008449,1159
2017+AC0-07+AC0-30 00:00:00 +AC0-0600,121523008449,1227
2017+AC0-07+AC0-31 00:00:00 +AC0-0600,121523008449,950
2017+AC0-08+AC0-01 00:00:00 +AC0-0600,121523008449,1133
2017+AC0-08+AC0-02 00:00:00 +AC0-0600,121523008449,1525
2017+AC0-08+AC0-03 00:00:00 +AC0-0600,121523008449,1488
2017+AC0-08+AC0-04 00:00:00 +AC0-0600,121523008449,1517
2017+AC0-08+AC0-05 00:00:00 +AC0-0600,121523008449,1307
2017+AC0-08+AC0-06 00:00:00 +AC0-0600,121523008449,1094
2017+AC0-08+AC0-07 00:00:00 +AC0-0600,121523008449,1384
2017+AC0-08+AC0-08 00:00:00 +AC0-0600,121523008449,1160
2017+AC0-08+AC0-09 00:00:00 +AC0-0600,121523008449,852
2017+AC0-08+AC0-10 00:00:00 +AC0-0600,121523008449,1038
2017+AC0-08+AC0-11 00:00:00 +AC0-0600,121523008449,1206
2017+AC0-08+AC0-12 00:00:00 +AC0-0600,121523008449,1092
2017+AC0-08+AC0-13 00:00:00 +AC0-0600,121523008449,1071
2017+AC0-08+AC0-14 00:00:00 +AC0-0600,121523008449,1435
2017+AC0-08+AC0-15 00:00:00 +AC0-0600,121523008449,1388
2017+AC0-08+AC0-16 00:00:00 +AC0-0600,121523008449,1086
2017+AC0-08+AC0-17 00:00:00 +AC0-0600,121523008449,1126
2017+AC0-08+AC0-18 00:00:00 +AC0-0600,121523008449,1234
2017+AC0-08+AC0-19 00:00:00 +AC0-0600,121523008449,1106
2017+AC0-08+AC0-20 00:00:00 +AC0-0600,121523008449,1333
2017+AC0-08+AC0-21 00:00:00 +AC0-0600,121523008449,1297
2017+AC0-08+AC0-22 00:00:00 +AC0-0600,121523008449,1556
2017+AC0-08+AC0-23 00:00:00 +AC0-0600,121523008449,1284
2017+AC0-08+AC0-24 00:00:00 +AC0-0600,121523008449,734
2017+AC0-08+AC0-25 00:00:00 +AC0-0600,121523008449,801
2017+AC0-08+AC0-26 00:00:00 +AC0-0600,121523008449,1357
2017+AC0-08+AC0-27 00:00:00 +AC0-0600,121523008449,1352
2017+AC0-08+AC0-28 00:00:00 +AC0-0600,121523008449,1456
2017+AC0-08+AC0-29 00:00:00 +AC0-0600,121523008449,1129
2017+AC0-08+AC0-30 00:00:00 +AC0-0600,121523008449,1648
2017+AC0-08+AC0-31 00:00:00 +AC0-0600,121523008449,994
2017+AC0-09+AC0-01 00:00:00 +AC0-0600,121523008449,1572
2017+AC0-09+AC0-02 00:00:00 +AC0-0600,121523008449,1396
2017+AC0-09+AC0-03 00:00:00 +AC0-0600,121523008449,1262
2017+AC0-09+AC0-04 00:00:00 +AC0-0600,121523008449,1302
2017+AC0-09+AC0-05 00:00:00 +AC0-0600,121523008449,1238
2017+AC0-09+AC0-06 00:00:00 +AC0-0600,121523008449,1525
2017+AC0-09+AC0-07 00:00:00 +AC0-0600,121523008449,1260
2017+AC0-09+AC0-08 00:00:00 +AC0-0600,121523008449,1187
2017+AC0-09+AC0-09 00:00:00 +AC0-0600,121523008449,873
2017+AC0-09+AC0-10 00:00:00 +AC0-0600,121523008449,593
2017+AC0-09+AC0-11 00:00:00 +AC0-0600,121523008449,864
2017+AC0-09+AC0-12 00:00:00 +AC0-0600,121523008449,1366
2017+AC0-09+AC0-13 00:00:00 +AC0-0600,121523008449,1497
2017+AC0-09+AC0-14 00:00:00 +AC0-0600,121523008449,1214
2017+AC0-09+AC0-15 00:00:00 +AC0-0600,121523008449,1207
2017+AC0-09+AC0-16 00:00:00 +AC0-0600,121523008449,1425
2017+AC0-09+AC0-17 00:00:00 +AC0-0600,121523008449,1147
2017+AC0-09+AC0-18 00:00:00 +AC0-0600,121523008449,786
2017+AC0-09+AC0-19 00:00:00 +AC0-0600,121523008449,918
2017+AC0-09+AC0-20 00:00:00 +AC0-0600,121523008449,992
2017+AC0-09+AC0-21 00:00:00 +AC0-0600,121523008449,1072
2017+AC0-09+AC0-22 00:00:00 +AC0-0600,121523008449,861
2017+AC0-09+AC0-23 00:00:00 +AC0-0600,121523008449,1233
2017+AC0-09+AC0-24 00:00:00 +AC0-0600,121523008449,858
2017+AC0-09+AC0-25 00:00:00 +AC0-0600,121523008449,1236
2017+AC0-09+AC0-26 00:00:00 +AC0-0600,121523008449,933
2017+AC0-09+AC0-27 00:00:00 +AC0-0600,121523008449,829
2017+AC0-09+AC0-28 00:00:00 +AC0-0600,121523008449,1187
2017+AC0-09+AC0-29 00:00:00 +AC0-0600,121523008449,1094
2017+AC0-09+AC0-30 00:00:00 +AC0-0600,121523008449,956
2017+AC0-10+AC0-01 00:00:00 +AC0-0600,121523008449,1031
2017+AC0-10+AC0-02 00:00:00 +AC0-0600,121523008449,953
2017+AC0-10+AC0-03 00:00:00 +AC0-0600,121523008449,594
2017+AC0-10+AC0-04 00:00:00 +AC0-0600,121523008449,809
2017+AC0-10+AC0-05 00:00:00 +AC0-0600,121523008449,538
2017+AC0-10+AC0-06 00:00:00 +AC0-0600,121523008449,1217
2017+AC0-10+AC0-07 00:00:00 +AC0-0600,121523008449,1491
2017+AC0-10+AC0-08 00:00:00 +AC0-0600,121523008449,1234
2017+AC0-03+AC0-22 00:00:00 +AC0-0600,121523007776,0
2017+AC0-03+AC0-23 00:00:00 +AC0-0600,121523007776,0
2017+AC0-03+AC0-24 00:00:00 +AC0-0600,121523007776,1391
2017+AC0-03+AC0-25 00:00:00 +AC0-0600,121523007776,1391
2017+AC0-03+AC0-26 00:00:00 +AC0-0600,121523007776,1391
2017+AC0-03+AC0-27 00:00:00 +AC0-0600,121523007776,1391
2017+AC0-03+AC0-28 00:00:00 +AC0-0600,121523007776,1400
2017+AC0-03+AC0-29 00:00:00 +AC0-0600,121523007776,1400
2017+AC0-03+AC0-30 00:00:00 +AC0-0600,121523007776,1400
2017+AC0-03+AC0-31 00:00:00 +AC0-0600,121523007776,1400
2017+AC0-04+AC0-01 00:00:00 +AC0-0600,121523007776,1400
2017+AC0-04+AC0-02 00:00:00 +AC0-0600,121523007776,1400
2017+AC0-04+AC0-03 00:00:00 +AC0-0600,121523007776,1514
2017+AC0-04+AC0-04 00:00:00 +AC0-0600,121523007776,1484
2017+AC0-04+AC0-05 00:00:00 +AC0-0600,121523007776,995
2017+AC0-04+AC0-06 00:00:00 +AC0-0600,121523007776,1230
2017+AC0-04+AC0-07 00:00:00 +AC0-0600,121523007776,1089
2017+AC0-04+AC0-08 00:00:00 +AC0-0600,121523007776,856
2017+AC0-04+AC0-09 00:00:00 +AC0-0600,121523007776,1449
2017+AC0-04+AC0-10 00:00:00 +AC0-0600,121523007776,1626
2017+AC0-04+AC0-11 00:00:00 +AC0-0600,121523007776,1711
2017+AC0-04+AC0-12 00:00:00 +AC0-0600,121523007776,1706
2017+AC0-04+AC0-13 00:00:00 +AC0-0600,121523007776,1721
2017+AC0-04+AC0-14 00:00:00 +AC0-0600,121523007776,1211
2017+AC0-04+AC0-15 00:00:00 +AC0-0600,121523007776,1647
2017+AC0-04+AC0-16 00:00:00 +AC0-0600,121523007776,1354
2017+AC0-04+AC0-17 00:00:00 +AC0-0600,121523007776,993
2017+AC0-04+AC0-18 00:00:00 +AC0-0600,121523007776,1321
2017+AC0-04+AC0-19 00:00:00 +AC0-0600,121523007776,897
2017+AC0-04+AC0-20 00:00:00 +AC0-0600,121523007776,970
2017+AC0-04+AC0-21 00:00:00 +AC0-0600,121523007776,1302
2017+AC0-04+AC0-22 00:00:00 +AC0-0600,121523007776,1285
2017+AC0-04+AC0-23 00:00:00 +AC0-0600,121523007776,1359
2017+AC0-04+AC0-24 00:00:00 +AC0-0600,121523007776,1491
2017+AC0-04+AC0-25 00:00:00 +AC0-0600,121523007776,1397
2017+AC0-04+AC0-26 00:00:00 +AC0-0600,121523007776,1108
2017+AC0-04+AC0-27 00:00:00 +AC0-0600,121523007776,1361
2017+AC0-04+AC0-28 00:00:00 +AC0-0600,121523007776,1348
2017+AC0-04+AC0-29 00:00:00 +AC0-0600,121523007776,1475
2017+AC0-04+AC0-30 00:00:00 +AC0-0600,121523007776,1293
2017+AC0-05+AC0-01 00:00:00 +AC0-0600,121523007776,1389
2017+AC0-05+AC0-02 00:00:00 +AC0-0600,121523007776,882
2017+AC0-05+AC0-03 00:00:00 +AC0-0600,121523007776,1270
2017+AC0-05+AC0-04 00:00:00 +AC0-0600,121523007776,1109
2017+AC0-05+AC0-05 00:00:00 +AC0-0600,121523007776,1046
2017+AC0-05+AC0-06 00:00:00 +AC0-0600,121523007776,1079
2017+AC0-05+AC0-07 00:00:00 +AC0-0600,121523007776,1176
2017+AC0-05+AC0-08 00:00:00 +AC0-0600,121523007776,1319
2017+AC0-05+AC0-09 00:00:00 +AC0-0600,121523007776,925
2017+AC0-05+AC0-10 00:00:00 +AC0-0600,121523007776,1224
2017+AC0-05+AC0-11 00:00:00 +AC0-0600,121523007776,768
2017+AC0-05+AC0-12 00:00:00 +AC0-0600,121523007776,712
2017+AC0-05+AC0-13 00:00:00 +AC0-0600,121523007776,950
2017+AC0-05+AC0-14 00:00:00 +AC0-0600,121523007776,979
2017+AC0-05+AC0-15 00:00:00 +AC0-0600,121523007776,1064
2017+AC0-05+AC0-16 00:00:00 +AC0-0600,121523007776,689
2017+AC0-05+AC0-17 00:00:00 +AC0-0600,121523007776,936
2017+AC0-05+AC0-18 00:00:00 +AC0-0600,121523007776,1325
2017+AC0-05+AC0-19 00:00:00 +AC0-0600,121523007776,1118
2017+AC0-05+AC0-20 00:00:00 +AC0-0600,121523007776,1327
2017+AC0-05+AC0-21 00:00:00 +AC0-0600,121523007776,579
2017+AC0-05+AC0-22 00:00:00 +AC0-0600,121523007776,872
2017+AC0-05+AC0-23 00:00:00 +AC0-0600,121523007776,1434
2017+AC0-05+AC0-24 00:00:00 +AC0-0600,121523007776,1268
2017+AC0-05+AC0-25 00:00:00 +AC0-0600,121523007776,1311
2017+AC0-05+AC0-26 00:00:00 +AC0-0600,121523007776,744
2017+AC0-05+AC0-27 00:00:00 +AC0-0600,121523007776,1376
2017+AC0-05+AC0-28 00:00:00 +AC0-0600,121523007776,958
2017+AC0-05+AC0-29 00:00:00 +AC0-0600,121523007776,954
2017+AC0-05+AC0-30 00:00:00 +AC0-0600,121523007776,912
2017+AC0-05+AC0-31 00:00:00 +AC0-0600,121523007776,1243
2017+AC0-06+AC0-01 00:00:00 +AC0-0600,121523007776,1221
2017+AC0-06+AC0-02 00:00:00 +AC0-0600,121523007776,1166
2017+AC0-06+AC0-03 00:00:00 +AC0-0600,121523007776,784
2017+AC0-06+AC0-04 00:00:00 +AC0-0600,121523007776,1204
2017+AC0-06+AC0-05 00:00:00 +AC0-0600,121523007776,1196
2017+AC0-06+AC0-06 00:00:00 +AC0-0600,121523007776,1335
2017+AC0-06+AC0-07 00:00:00 +AC0-0600,121523007776,597
2017+AC0-06+AC0-08 00:00:00 +AC0-0600,121523007776,1020
2017+AC0-06+AC0-09 00:00:00 +AC0-0600,121523007776,1203
